mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__num_leaves,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_mean_squared_error,split1_test_mean_squared_error,split2_test_mean_squared_error,mean_test_mean_squared_error,std_test_mean_squared_error,rank_test_mean_squared_error,split0_test_spearmanr,split1_test_spearmanr,split2_test_spearmanr,mean_test_spearmanr,std_test_spearmanr,rank_test_spearmanr,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,quantile
92.06477204958598,2.1538264740775794,31.701501925786335,0.5753778131070161,0.05,13,24,"{'model__learning_rate': 0.05, 'model__max_depth': 13, 'model__num_leaves': 24}",-0.20241808193666722,-0.2075444725979143,-0.21054324795879586,-0.20683526749779246,0.003354778644194736,47,-15752.12053690378,-15938.326088702943,-15680.947712878795,-15790.464779495174,108.51610568758835,47,0.7896409704532537,0.794108633942992,0.7837893348396083,0.7891796464119514,0.004225446595693487,47,-15752.12053690378,-15938.326088702943,-15680.947712878795,-15790.464779495174,108.51610568758835,47,0.05
94.48256413141887,3.5797420844699945,31.189686854680378,0.25003002384423134,0.05,11,24,"{'model__learning_rate': 0.05, 'model__max_depth': 11, 'model__num_leaves': 24}",-0.19817071276147957,-0.2087703544843098,-0.2175343702265422,-0.20815847915744387,0.007917011269740178,48,-15696.47843353111,-15954.506449505365,-15771.508230166985,-15807.497704401154,108.36987880600226,48,0.7888846769752369,0.794231470075722,0.7825217640614008,0.7885459703707866,0.004786463228618893,48,-15696.47843353111,-15954.506449505365,-15771.508230166985,-15807.497704401154,108.36987880600226,48,0.05
95.62348937988281,1.7117460404092777,32.15729355812073,0.7719824720819862,0.2,11,60,"{'model__learning_rate': 0.2, 'model__max_depth': 11, 'model__num_leaves': 60}",0.48272213582265755,0.4901092424304839,0.46900796124708366,0.4806131131667417,0.008742692160412423,1,-6776.530883891694,-6730.025558623688,-6878.282465066301,-6794.946302527227,61.910544657189845,1,0.8447061498411951,0.8504536132372207,0.8396548109769185,0.8449381913517781,0.004411644818829067,4,-6776.530883891694,-6730.025558623688,-6878.282465066301,-6794.946302527227,61.910544657189845,1,0.25
91.22411139806111,2.3609788346134533,31.348769426345825,0.542075828104475,0.2,7,48,"{'model__learning_rate': 0.2, 'model__max_depth': 7, 'model__num_leaves': 48}",0.47458380260948685,0.4965493447156514,0.4619000596163608,0.47767773564716637,0.014313689384739656,2,-6883.146051834674,-6645.022933383088,-6970.355700787199,-6832.841562001653,137.4972936939117,2,0.8429434712381135,0.8507395763582414,0.8387209522702789,0.8441346666222113,0.004978355891540897,10,-6883.146051834674,-6645.022933383088,-6970.355700787199,-6832.841562001653,137.4972936939117,2,0.25
96.11729566256206,1.7741490945015415,32.01346365610758,1.795525033371491,0.2,11,48,"{'model__learning_rate': 0.2, 'model__max_depth': 11, 'model__num_leaves': 48}",0.47594850042642645,0.4884278882154436,0.4655645355859289,0.47664697474259965,0.009346982512845131,3,-6865.268006891888,-6752.21767854808,-6922.887379295345,-6846.791021578439,70.88998955186554,3,0.8429201886842681,0.8506652635615201,0.8373478252992207,0.8436444258483363,0.005460886989607818,12,-6865.268006891888,-6752.21767854808,-6922.887379295345,-6846.791021578439,70.88998955186554,3,0.25
93.81319467226665,1.4581626511788681,30.945887088775635,1.3156917854002212,0.2,13,48,"{'model__learning_rate': 0.2, 'model__max_depth': 13, 'model__num_leaves': 48}",0.47383706144867577,0.48937666786143663,0.4652455569861337,0.476153095432082,0.009986679063574658,4,-6892.928636570939,-6739.694777961546,-6927.019314898101,-6853.214243143529,81.4679704693979,4,0.8441504785057182,0.8511236942201011,0.8384405466192081,0.8445715731150091,0.005186427721723323,7,-6892.928636570939,-6739.694777961546,-6927.019314898101,-6853.214243143529,81.4679704693979,4,0.25
90.74829562505086,2.056074832158369,22.41135334968567,4.436090904386833,0.2,13,60,"{'model__learning_rate': 0.2, 'model__max_depth': 13, 'model__num_leaves': 60}",0.4703480362615501,0.4924155660364842,0.4629886532630445,0.47525075185369287,0.01250368649577628,5,-6938.636153889189,-6699.584495348046,-6956.25444493946,-6864.825031392232,117.06387746015791,5,0.8428411842239656,0.8502301233032847,0.8393963167514691,0.8441558747595731,0.004519524274659371,9,-6938.636153889189,-6699.584495348046,-6956.25444493946,-6864.825031392232,117.06387746015791,5,0.25
90.20449074109395,0.09326520793317745,33.226433753967285,0.74284171664203,0.2,7,60,"{'model__learning_rate': 0.2, 'model__max_depth': 7, 'model__num_leaves': 60}",0.46560716094761123,0.48534307137109023,0.4712366599320621,0.47406229741692113,0.008301193105322364,6,-7000.743369771468,-6792.934039646939,-6849.412693081005,-6881.030034166471,87.73415000134348,6,0.8439105387330228,0.8485278504337344,0.8413388789889451,0.8445924227185674,0.0029742284081540065,6,-7000.743369771468,-6792.934039646939,-6849.412693081005,-6881.030034166471,87.73415000134348,6,0.25
94.00181523958842,3.4648780638476553,32.22181510925293,1.2814266766822637,0.2,11,36,"{'model__learning_rate': 0.2, 'model__max_depth': 11, 'model__num_leaves': 36}",0.4690198040924436,0.48271138967414684,0.46303386418193304,0.47158835264950777,0.008236072431350537,7,-6956.036485390409,-6827.669489975583,-6955.6687987377745,-6913.124924701256,60.42630382807309,7,0.8438372723507437,0.8499070954634875,0.8380321001593901,0.8439254893245405,0.004848347831576807,11,-6956.036485390409,-6827.669489975583,-6955.6687987377745,-6913.124924701256,60.42630382807309,7,0.25
90.92449315388997,2.0781266784867505,31.608511606852215,1.0400829629207697,0.2,7,36,"{'model__learning_rate': 0.2, 'model__max_depth': 7, 'model__num_leaves': 36}",0.4678873445561884,0.4837504327095635,0.45442012721806946,0.4686859681612738,0.011987355972107762,8,-6970.872123165854,-6813.955206904055,-7067.248091068381,-6950.691807046096,104.38631826406716,8,0.8440056563309245,0.8498267743260957,0.836503368551107,0.8434452664027091,0.005453672341641885,14,-6970.872123165854,-6813.955206904055,-7067.248091068381,-6950.691807046096,104.38631826406716,8,0.25
93.9609158039093,1.5695858655486994,31.172228574752808,1.4184574199944486,0.2,13,36,"{'model__learning_rate': 0.2, 'model__max_depth': 13, 'model__num_leaves': 36}",0.46395760672525743,0.47854400329084434,0.455046131365726,0.46584924712727593,0.009685770449830943,9,-7022.353138730386,-6882.6746385410825,-7059.139055456476,-6988.055610909315,76.01387119160249,9,0.842235596424287,0.8497593732755476,0.8362714793059762,0.8427554830019369,0.005518667259028852,17,-7022.353138730386,-6882.6746385410825,-7059.139055456476,-6988.055610909315,76.01387119160249,9,0.25
92.37896458307902,2.975441961659821,34.01332171758016,1.0047915772724976,0.1,7,60,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__num_leaves': 60}",0.4561404226073378,0.4744291380737916,0.456414680885889,0.4623280805223395,0.008557472360399665,10,-7124.7611350292345,-6936.986562556062,-7041.411350556758,-7034.386349380686,76.81942244863825,10,0.8435777710762491,0.8511804219510226,0.8420048785753972,0.8455876905342229,0.004006451566340836,1,-7124.7611350292345,-6936.986562556062,-7041.411350556758,-7034.386349380686,76.81942244863825,10,0.25
91.5086084206899,1.2853722510189713,31.848681052525837,0.8936859080661016,0.2,7,24,"{'model__learning_rate': 0.2, 'model__max_depth': 7, 'model__num_leaves': 24}",0.4595045221681969,0.47686055760935286,0.44959067993581636,0.46198525323778866,0.011270228541372166,11,-7080.690189509647,-6904.894363638663,-7129.807037593267,-7038.463863580525,96.55300678023708,11,0.8404094311875726,0.847588980894957,0.8338722249772076,0.840623545686579,0.005601888490547468,27,-7080.690189509647,-6904.894363638663,-7129.807037593267,-7038.463863580525,96.55300678023708,11,0.25
89.07808391253154,2.0502371646289372,31.278698682785034,1.4531497645661355,0.2,5,36,"{'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__num_leaves': 36}",0.45403053865199394,0.47997174362286366,0.44447696399972125,0.45949308209152634,0.014996652531936244,12,-7152.401393340991,-6863.829957042305,-7196.048299396703,-7070.759883260001,147.40253022569289,12,0.8385886455260837,0.8499416310297873,0.8349830136992027,0.8411710967516912,0.006374001823041135,20,-7152.401393340991,-6863.829957042305,-7196.048299396703,-7070.759883260001,147.40253022569289,12,0.25
89.78374822934468,3.8777150097162405,31.384972016016643,1.6573616337424624,0.2,5,48,"{'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__num_leaves': 48}",0.45403053865199394,0.47997174362286366,0.44447696399972125,0.45949308209152634,0.014996652531936244,12,-7152.401393340991,-6863.829957042305,-7196.048299396703,-7070.759883260001,147.40253022569289,12,0.8385886455260837,0.8499416310297873,0.8349830136992027,0.8411710967516912,0.006374001823041135,20,-7152.401393340991,-6863.829957042305,-7196.048299396703,-7070.759883260001,147.40253022569289,12,0.25
87.27096239725749,1.5398872546791917,32.78936457633972,0.4849839326561795,0.2,5,60,"{'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__num_leaves': 60}",0.45403053865199394,0.47997174362286366,0.44447696399972125,0.45949308209152634,0.014996652531936244,12,-7152.401393340991,-6863.829957042305,-7196.048299396703,-7070.759883260001,147.40253022569289,12,0.8385886455260837,0.8499416310297873,0.8349830136992027,0.8411710967516912,0.006374001823041135,20,-7152.401393340991,-6863.829957042305,-7196.048299396703,-7070.759883260001,147.40253022569289,12,0.25
90.39574337005615,3.4256916328857736,31.473087231318157,1.6823331936373995,0.2,11,24,"{'model__learning_rate': 0.2, 'model__max_depth': 11, 'model__num_leaves': 24}",0.4621605877129994,0.4710773208448674,0.44473992196226064,0.45932594350670913,0.010937429643433149,15,-7045.894750848031,-6981.227049922456,-7192.642035251893,-7073.254612007459,88.4514763677761,15,0.8418428150657874,0.8473071008518104,0.8321492764434398,0.8404330641203459,0.00626793206168661,28,-7045.894750848031,-6981.227049922456,-7192.642035251893,-7073.254612007459,88.4514763677761,15,0.25
91.6499285697937,1.4278592980197407,31.5640230178833,1.02248810442759,0.2,13,24,"{'model__learning_rate': 0.2, 'model__max_depth': 13, 'model__num_leaves': 24}",0.4591631062158186,0.4748682501197051,0.4436910766723886,0.4592408110026374,0.012728146358011326,16,-7085.16286446013,-6931.190742082313,-7206.228404988881,-7074.194003843774,112.55122072991946,16,0.8418151126285984,0.8465824010755679,0.8336513226439846,0.8406829454493837,0.005339447489657115,26,-7085.16286446013,-6931.190742082313,-7206.228404988881,-7074.194003843774,112.55122072991946,16,0.25
95.55399211247762,0.6903850150630341,32.37685624758402,1.4374557958008198,0.1,7,48,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__num_leaves': 48}",0.45985944683021085,0.4689998585604144,0.44576346861764704,0.45820759133609074,0.009557856256266387,17,-7076.040545478548,-7008.647382736667,-7179.383375049649,-7088.023767754955,70.21582433169394,17,0.8437155848669802,0.8504055895112387,0.8401018846725583,0.8447410196835925,0.004268506434574176,5,-7076.040545478548,-7008.647382736667,-7179.383375049649,-7088.023767754955,70.21582433169394,17,0.25
99.96253808339436,3.4153542832902555,34.12434530258179,0.9331167672439659,0.1,11,60,"{'model__learning_rate': 0.1, 'model__max_depth': 11, 'model__num_leaves': 60}",0.4493442884009292,0.47209402814670287,0.44346159523209705,0.4549666372599097,0.012346717746602676,18,-7213.793000744276,-6967.807575210642,-7209.201026142529,-7130.267200699149,114.89159816419755,18,0.8445561390624046,0.8513993526267254,0.8401957501645149,0.8453837472845483,0.004611137138120585,2,-7213.793000744276,-6967.807575210642,-7209.201026142529,-7130.267200699149,114.89159816419755,18,0.25
98.23604130744934,1.419610419719231,32.34219368298849,0.6790660433027843,0.1,13,60,"{'model__learning_rate': 0.1, 'model__max_depth': 13, 'model__num_leaves': 60}",0.45417176746341603,0.4664801539112895,0.4403984546513452,0.45368345867535026,0.010653406127491855,19,-7150.551243801305,-7041.904852963475,-7248.879862371602,-7147.1119863787935,84.53218321478639,19,0.8446178868547074,0.8512974520148087,0.8400775662785868,0.8453309683827009,0.004608168322493087,3,-7150.551243801305,-7041.904852963475,-7248.879862371602,-7147.1119863787935,84.53218321478639,19,0.25
96.57973432540894,3.1152044756887762,33.20419192314148,0.45189258070639127,0.1,11,48,"{'model__learning_rate': 0.1, 'model__max_depth': 11, 'model__num_leaves': 48}",0.4512191407327133,0.4693657340641748,0.4385734714356394,0.45305278207750915,0.012637577296359276,20,-7189.231743422204,-7003.81820814382,-7272.520047413002,-7155.189999659676,112.30701920911754,20,0.8440937534218954,0.8513541744345624,0.8377858157373195,0.8444112478645924,0.005543806843383561,8,-7189.231743422204,-7003.81820814382,-7272.520047413002,-7155.189999659676,112.30701920911754,20,0.25
98.23867058753967,1.0016894896449848,31.705437262852985,0.9170571874595224,0.1,13,48,"{'model__learning_rate': 0.1, 'model__max_depth': 13, 'model__num_leaves': 48}",0.4475447903624158,0.46775157901869413,0.4380231254781035,0.45110649828640453,0.012395148512774842,21,-7237.3670890205685,-7025.1233692011565,-7279.649033674886,-7180.713163965537,111.36450328255168,21,0.8428450082632081,0.8509378482888681,0.8367338215917413,0.8435055593812724,0.005817550425958511,13,-7237.3670890205685,-7025.1233692011565,-7279.649033674886,-7180.713163965537,111.36450328255168,21,0.25
94.53797221183777,2.9935159342156754,32.64444239934286,0.40490209220757134,0.1,7,36,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__num_leaves': 36}",0.45404040771282106,0.46288510904870406,0.4353890761088912,0.45077153095680544,0.011460719095860508,22,-7152.2721050027085,-7089.3556911095275,-7313.76957459848,-7185.132456903571,94.51719357145116,22,0.8430909162946036,0.8483194161180129,0.8351316491937804,0.8421806605354657,0.0054222211483396865,18,-7152.2721050027085,-7089.3556911095275,-7313.76957459848,-7185.132456903571,94.51719357145116,22,0.25
91.127046028773,1.0654750795644867,31.841121276219685,0.7262518535165499,0.2,5,24,"{'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__num_leaves': 24}",0.4415108913231198,0.46766841360379097,0.43947366383165487,0.4495509895861886,0.012837922047283526,23,-7316.413392799876,-7026.221065834373,-7260.859274518477,-7201.164577717575,125.76562666862276,23,0.8381889957121321,0.8467534607885466,0.8312567326770568,0.8387330630592452,0.006338199139556167,31,-7316.413392799876,-7026.221065834373,-7260.859274518477,-7201.164577717575,125.76562666862276,23,0.25
93.34451293945312,0.7688736219683248,31.238869508107502,0.7039370661472621,0.1,13,36,"{'model__learning_rate': 0.1, 'model__max_depth': 13, 'model__num_leaves': 36}",0.44660010543063433,0.46152060527720595,0.4354440079633003,0.44785490622371354,0.010682637802859744,24,-7249.742810193066,-7107.365716042699,-7313.0580068472145,-7223.388844360994,86.01638704499229,24,0.8427072026121025,0.849579491948258,0.8375807370199981,0.8432891438601194,0.004915724542677154,15,-7249.742810193066,-7107.365716042699,-7313.0580068472145,-7223.388844360994,86.01638704499229,24,0.25
96.09189581871033,4.021220503572307,32.44244400660197,1.6286146543733353,0.1,11,36,"{'model__learning_rate': 0.1, 'model__max_depth': 11, 'model__num_leaves': 36}",0.44710022682103845,0.4629231082208256,0.4327496591919987,0.44759099807795427,0.012323146213359771,25,-7243.191035445934,-7088.854141717254,-7347.959644830229,-7226.668273997806,106.42263753625869,25,0.843083073950717,0.849758591686971,0.8363382455647976,0.8430599704008287,0.005478857717946106,16,-7243.191035445934,-7088.854141717254,-7347.959644830229,-7226.668273997806,106.42263753625869,25,0.25
89.59248924255371,3.5887640458462418,32.756178776423134,2.3192318103517064,0.1,5,36,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__num_leaves': 36}",0.44167074991628474,0.44940835793634504,0.42462270915153355,0.4385672723347211,0.010353929245958038,26,-7314.319186245415,-7267.234733015913,-7453.23327207535,-7344.929063778894,78.95816438689603,26,0.8395092569444929,0.8442500685882949,0.8302452820276689,0.8380015358534855,0.0058159796433833195,34,-7314.319186245415,-7267.234733015913,-7453.23327207535,-7344.929063778894,78.95816438689603,26,0.25
89.13723731040955,3.3697765173816334,32.71992548306783,1.187420876254001,0.1,5,48,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__num_leaves': 48}",0.44167074991628474,0.44940835793634504,0.42462270915153355,0.4385672723347211,0.010353929245958038,26,-7314.319186245415,-7267.234733015913,-7453.23327207535,-7344.929063778894,78.95816438689603,26,0.8395092569444929,0.8442500685882949,0.8302452820276689,0.8380015358534855,0.0058159796433833195,34,-7314.319186245415,-7267.234733015913,-7453.23327207535,-7344.929063778894,78.95816438689603,26,0.25
87.19206372896831,2.4238871609454278,33.56614931424459,1.0398771760327696,0.1,5,60,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__num_leaves': 60}",0.44167074991628474,0.44940835793634504,0.42462270915153355,0.4385672723347211,0.010353929245958038,26,-7314.319186245415,-7267.234733015913,-7453.23327207535,-7344.929063778894,78.95816438689603,26,0.8395092569444929,0.8442500685882949,0.8302452820276689,0.8380015358534855,0.0058159796433833195,34,-7314.319186245415,-7267.234733015913,-7453.23327207535,-7344.929063778894,78.95816438689603,26,0.25
91.65608342488606,1.3008626623268091,31.50208322207133,1.3746604278083983,0.1,7,24,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__num_leaves': 24}",0.4418153059669143,0.4528409193973285,0.4207830372523622,0.438479754205535,0.013298405445009003,29,-7312.42544864444,-7221.92850610158,-7502.971019476808,-7345.774991407609,117.13344977119225,29,0.8387708731700777,0.8452180891638444,0.8300941384036019,0.8380277002458413,0.006196649694044284,33,-7312.42544864444,-7221.92850610158,-7502.971019476808,-7345.774991407609,117.13344977119225,29,0.25
91.23632661501567,3.2973125051797343,33.45304902394613,1.5508045446444518,0.1,5,24,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__num_leaves': 24}",0.4369964101225716,0.4529689383162917,0.42540356323498074,0.4384563038912814,0.011300765260378843,30,-7375.554762262721,-7220.238790051977,-7443.118365338585,-7346.303972551094,93.31142407390445,30,0.8382812433259901,0.8454928260224264,0.8322447008185521,0.8386729233889895,0.005415611095601051,32,-7375.554762262721,-7220.238790051977,-7443.118365338585,-7346.303972551094,93.31142407390445,30,0.25
95.28725266456604,0.6209534124540221,30.481630086898804,1.4067153062105264,0.1,13,24,"{'model__learning_rate': 0.1, 'model__max_depth': 13, 'model__num_leaves': 24}",0.4410253301310405,0.4512871264313463,0.42203613582741006,0.43811619746326563,0.012117546574752041,31,-7322.7744235765895,-7242.436950741204,-7486.738825156165,-7350.650066491319,101.66494007800995,31,0.8396188192553059,0.8449966680245004,0.8292052001394145,0.8379402291397402,0.00655519453428505,37,-7322.7744235765895,-7242.436950741204,-7486.738825156165,-7350.650066491319,101.66494007800995,31,0.25
95.28137238820393,2.6142398841398955,32.189701000849404,1.4304131138318763,0.1,11,24,"{'model__learning_rate': 0.1, 'model__max_depth': 11, 'model__num_leaves': 24}",0.4382071531048445,0.4482755360736116,0.42090378915021276,0.4357954927762229,0.011303840396524052,32,-7359.693582459723,-7282.1867986817115,-7501.406842236865,-7381.0957411261,90.7667199317987,32,0.8393049853874629,0.84468549698547,0.8286171416245932,0.837535874665842,0.006678089824686397,39,-7359.693582459723,-7282.1867986817115,-7501.406842236865,-7381.0957411261,90.7667199317987,32,0.25
92.4567216237386,2.1951125660631643,33.814457416534424,1.1777894391352417,0.05,7,60,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__num_leaves': 60}",0.42584320967552447,0.4431355752935965,0.4146949125998315,0.42789123252298417,0.01170081540756645,33,-7521.665803383433,-7350.02891369614,-7581.834426056291,-7484.5097143786215,98.21364502192183,33,0.8418213008981218,0.8472964778316947,0.8361309989058778,0.8417495925452315,0.004558569693564043,19,-7521.665803383433,-7350.02891369614,-7581.834426056291,-7484.5097143786215,98.21364502192183,33,0.25
96.20267248153687,2.480214558181028,32.989990234375,0.4957152460956431,0.05,11,60,"{'model__learning_rate': 0.05, 'model__max_depth': 11, 'model__num_leaves': 60}",0.42384812849094045,0.4339967952770357,0.41111747871231785,0.42298746749343136,0.009360246956557587,34,-7547.802103038757,-7470.65126696111,-7628.175235301209,-7548.876201767026,64.3133755733681,34,0.8408012065625633,0.8465049542999793,0.835671085505937,0.8409924154561598,0.0044249744927606395,24,-7547.802103038757,-7470.65126696111,-7628.175235301209,-7548.876201767026,64.3133755733681,34,0.25
92.47140097618103,2.429675321994146,32.53367789586385,2.7110324348516697,0.05,7,48,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__num_leaves': 48}",0.42018477367565754,0.4368731107527647,0.4109115051472163,0.4226564631918795,0.010741917215685523,35,-7595.793402809332,-7432.686906205499,-7630.843343780637,-7553.107884265156,86.34440170293328,35,0.8414664172955688,0.8468421619887415,0.8340525352939958,0.8407870381927687,0.005243396146374922,25,-7595.793402809332,-7432.686906205499,-7630.843343780637,-7553.107884265156,86.34440170293328,35,0.25
100.55215573310852,2.6101668049154902,32.948046763738,0.9228058438422829,0.05,13,60,"{'model__learning_rate': 0.05, 'model__max_depth': 13, 'model__num_leaves': 60}",0.4179288456690421,0.43172706288094087,0.40800505055878955,0.4192203197029241,0.009727431865201919,36,-7625.34689207951,-7500.609364475502,-7668.492525259965,-7598.149593938325,71.18501100831475,36,0.8404621816594503,0.8464580500790757,0.8363781441416897,0.8410994586267385,0.004139703481846235,23,-7625.34689207951,-7500.609364475502,-7668.492525259965,-7598.149593938325,71.18501100831475,36,0.25
95.47678820292155,2.229595755770466,32.390291134516396,2.56939977135292,0.05,11,48,"{'model__learning_rate': 0.05, 'model__max_depth': 11, 'model__num_leaves': 48}",0.4175471349410913,0.4314465143808691,0.4066743318470847,0.418555993723015,0.01013833003681843,37,-7630.347443457801,-7504.312311720352,-7685.7301832899275,-7606.796646156027,75.91262991698929,37,0.8400815649324234,0.8457249914963929,0.8342933272987173,0.8400332945758445,0.004667082179306306,29,-7630.347443457801,-7504.312311720352,-7685.7301832899275,-7606.796646156027,75.91262991698929,37,0.25
90.5809994538625,3.8856140539363633,30.88172992070516,1.5466893543409472,0.05,7,36,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__num_leaves': 36}",0.41617232642442603,0.42769779234252303,0.4023573598048019,0.41540915952391694,0.01035925345084362,38,-7648.3579422976,-7553.791528112708,-7741.650707391103,-7647.93339260047,76.69377632994775,38,0.8387905239102221,0.8436624998967344,0.8312501596483854,0.8379010611517806,0.005106199213321417,38,-7648.3579422976,-7553.791528112708,-7741.650707391103,-7647.93339260047,76.69377632994775,38,0.25
96.88212410608928,2.091459207667193,31.87380250295003,1.4374536672732605,0.05,13,48,"{'model__learning_rate': 0.05, 'model__max_depth': 13, 'model__num_leaves': 48}",0.41317924649346527,0.42601709470879656,0.400448305994608,0.4132148823989566,0.010438444696282554,39,-7687.568393768143,-7575.974981849376,-7766.379913083837,-7676.641096233786,78.11557178588353,39,0.8406025693136672,0.8459431476864858,0.8324438311146368,0.83966318270493,0.005550959219045261,30,-7687.568393768143,-7575.974981849376,-7766.379913083837,-7676.641096233786,78.11557178588353,39,0.25
95.86556561787923,1.5828267879076683,33.195127725601196,1.9571704221935373,0.05,11,36,"{'model__learning_rate': 0.05, 'model__max_depth': 11, 'model__num_leaves': 36}",0.4090178498591067,0.42104146199963477,0.39046817890124885,0.4068424969199968,0.01257591693570912,40,-7742.084225134137,-7641.648137924219,-7895.658938333645,-7759.797100464001,104.453119134847,40,0.8376622850159625,0.8438174720504664,0.8297099386057295,0.8370632318907195,0.005774932811080448,41,-7742.084225134137,-7641.648137924219,-7895.658938333645,-7759.797100464001,104.453119134847,40,0.25
97.73283863067627,0.7487368013220372,31.838427146275837,1.1951833115414274,0.05,13,36,"{'model__learning_rate': 0.05, 'model__max_depth': 13, 'model__num_leaves': 36}",0.4063271301392962,0.4231716980619201,0.390026664939658,0.4065084977136248,0.013532010833987359,41,-7777.33364627492,-7613.531246350385,-7901.3781535354865,-7764.081015386931,117.8860598575225,41,0.8373641255217937,0.8442832815064731,0.8297993224086755,0.837148909812314,0.005915009503394673,40,-7777.33364627492,-7613.531246350385,-7901.3781535354865,-7764.081015386931,117.8860598575225,41,0.25
93.25742896397908,4.625057401883077,31.654675245285034,1.554548531084683,0.05,5,36,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__num_leaves': 36}",0.40492687584456977,0.4178955615680491,0.3890199749450941,0.4039474707859043,0.01180873409548059,42,-7795.677494196205,-7683.1707385894615,-7914.418458534463,-7797.755563773376,94.41792123255739,42,0.8332096906666423,0.8392954101955639,0.8235522866733276,0.8320191291785113,0.006482003910924611,45,-7795.677494196205,-7683.1707385894615,-7914.418458534463,-7797.755563773376,94.41792123255739,42,0.25
88.52143565813701,3.960314036324899,33.14171266555786,2.040489648195387,0.05,5,48,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__num_leaves': 48}",0.40492687584456977,0.4178955615680491,0.3890199749450941,0.4039474707859043,0.01180873409548059,42,-7795.677494196205,-7683.1707385894615,-7914.418458534463,-7797.755563773376,94.41792123255739,42,0.8332096906666423,0.8392954101955639,0.8235522866733276,0.8320191291785113,0.006482003910924611,45,-7795.677494196205,-7683.1707385894615,-7914.418458534463,-7797.755563773376,94.41792123255739,42,0.25
88.14741102854411,3.0187641873826423,32.199289639790855,0.9955220679581624,0.05,5,60,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__num_leaves': 60}",0.40492687584456977,0.4178955615680491,0.3890199749450941,0.4039474707859043,0.01180873409548059,42,-7795.677494196205,-7683.1707385894615,-7914.418458534463,-7797.755563773376,94.41792123255739,42,0.8332096906666423,0.8392954101955639,0.8235522866733276,0.8320191291785113,0.006482003910924611,45,-7795.677494196205,-7683.1707385894615,-7914.418458534463,-7797.755563773376,94.41792123255739,42,0.25
90.30401833852132,3.0509283993373186,30.757628599802654,1.0686826012622475,0.05,7,24,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__num_leaves': 24}",0.398303675502226,0.41076217021947226,0.3846339250411779,0.39789992358762544,0.010670631369344976,45,-7882.443862483535,-7777.324055516455,-7971.233792745247,-7877.000570248412,79.2568340725372,45,0.8335053013051664,0.8391817176944028,0.8245736305761138,0.8324202165252276,0.006012881120207473,44,-7882.443862483535,-7777.324055516455,-7971.233792745247,-7877.000570248412,79.2568340725372,45,0.25
102.93431560198466,0.8437733404283216,32.21301547686259,1.2852143378235639,0.05,5,24,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__num_leaves': 24}",0.3948515085633232,0.41113182679779203,0.3819494119400455,0.3959775824337202,0.011940250304567869,46,-7927.668523150252,-7772.444974687723,-8006.00802294675,-7902.0405069282415,97.0584730617544,46,0.8316534099221371,0.8369294870304298,0.823908608503676,0.8308305018187476,0.005347504259751318,48,-7927.668523150252,-7772.444974687723,-8006.00802294675,-7902.0405069282415,97.0584730617544,46,0.25
94.6144409974416,2.0800963508054173,32.761332194010414,1.6999372735569198,0.05,11,24,"{'model__learning_rate': 0.05, 'model__max_depth': 11, 'model__num_leaves': 24}",0.39515156710023214,0.40408763084249166,0.37907268251337867,0.39277062681870084,0.010350155150051683,47,-7923.737645602317,-7865.421005563633,-8043.272155227631,-7944.143602131194,74.02729296502845,47,0.8333998398528226,0.8392429716109933,0.8250682056261794,0.8325703390299984,0.005816473811073637,42,-7923.737645602317,-7865.421005563633,-8043.272155227631,-7944.143602131194,74.02729296502845,47,0.25
